cid	iter	formula	name	num_rgroup	electrons
C03015	1	C4H8N2O4	O-Carbamoyl-L-serine	0	78.0
C04006	1	C6H13O9P	1D-myo-Inositol 3-phosphate; D-myo-Inositol 3-phosphate; myo-Inositol 3-phosphate; Inositol 3-phosphate; 1D-myo-Inositol 3-monophosphate; D-myo-Inositol 3-monophosphate; myo-Inositol 3-monophosphate; Inositol 3-monophosphate; 1L-myo-Inositol 1-phosphate; L-myo-Inositol 1-phosphate	0	136.0
C04421	1	C11H18N2O7	N-Succinyl-LL-2,6-diaminoheptanedioate; N-Succinyl-LL-2,6-diaminopimelate; N-Succinyl-L-2,6-diaminoheptanedioate; N-Succinyl-L-2,6-diaminopimelate	0	154.0
C00275	1	C6H13O9P	D-Mannose 6-phosphate	0	136.0
C00676	1	C5H10O6PR	Deoxynucleoside 5'-phosphate; 2'-Deoxynucleoside 5'-phosphate; 2'-Deoxynucleoside 5'-monophosphate; 2'-Deoxyribonucleoside 5'-monophosphate	1	0.0
C02269	1	C5H9O3R	Deoxynucleoside; 2'-Deoxynucleoside; 2-Deoxy-D-ribosyl-base; 2-Deoxy-D-ribosyl-base1; 2-Deoxy-D-ribosyl-base2; 2'-Deoxyribonucleoside	1	0.0
C03139	1	C5H9N3O4	N-Amidino-L-aspartate; N-Amidino-L-aspartic acid; Guanidinosuccinic acid	0	92.0
C01234	1	C4H7NO2	1-Aminocyclopropane-1-carboxylate; 1-Aminocyclopropane-1-carboxylic acid	0	54.0
C03680	1	C6H8N2O3	4-Imidazolone-5-propanoate; 4-Imidazolone-5-propionic acid; 4,5-Dihydro-4-oxo-5-imidazolepropanoate	0	82.0
C03671	1	C7H4O6	2-Pyrone-4,6-dicarboxylate	0	94.0
C01420	1	C6H12N2O4S2	Cystine; Dicysteine; alpha-Diamino-beta-dithiolactic acid	0	126.0
C00404	1	H4P2O7(HPO3)n	Polyphosphate; (Phosphate)n; (Phosphate)n+1; (Phosphate)n-1; (Polyphosphate)n; (Polyphosphate)n-1	0	130.0
C04896	1	C15H25N5O15P2	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide; N-(5'-Phospho-D-ribosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide; N-(5'-Phosphoribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4-imidazolecarboxamide; Phosphoribosyl-formimino-AICAR-phosphate; 1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide; 1-(5-Phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide	0	300.0
C02266	1	C5H8O5	D-Xylonolactone; D-Xylono-1,5-lactone	0	78.0
C01168	1	C9H13N2O9P	Pseudouridine 5'-phosphate	0	168.0
C01094	1	C6H13O9P	D-Fructose 1-phosphate	0	136.0
C02218	1	C3H5NO2	Dehydroalanine; 2-Aminoacrylate; 2-Aminoprop-2-enoate	0	46.0
C00705	1	C9H15N3O10P2	dCDP; 2'-Deoxycytidine diphosphate; 2'-Deoxycytidine 5'-diphosphate	0	200.0
C04520	1	C6H16O18P4	1D-myo-Inositol 3,4,5,6-tetrakisphosphate; D-myo-Inositol 3,4,5,6-tetrakisphosphate; Inositol 3,4,5,6-tetrakisphosphate	0	256.0
C01239	1	C8H16N2O5	N-Acetyl-beta-D-glucosaminylamine	0	118.0
C06218	1	C30H52O26	Cellopentaose	0	440.0
C15991	1	C6H17O21P5	myo-Inositol pentakisphosphate	0	296.0
C00555	1	C4H9NO	4-Aminobutyraldehyde; 4-Aminobutanal	0	48.0
C00015	1	C9H14N2O12P2	UDP; Uridine 5'-diphosphate	0	208.0
C00880	1	C6H12O7	D-Galactonate; D-Galactonic acid	0	104.0
C02306	1	H2PO3NH2	Phosphoramidate; Phosphoramidic acid; Amidophosphoric acid; Phosphoramide	0	50.0
C00856	1	C9H14N3O7P(C5H8O5PR)n(C5H8O5PR)n	DNA cytosine; Cytosine (in DNA)	2	0.0
C05946	1	C5H6O6	(4R)-4-Hydroxy-2-oxoglutarate; (R)-2-Hydroxy-4-oxopentanedioate; D-4-Hydroxy-2-oxoglutarate	0	84.0
C11521	1	C15H24N2O19P2S	UDP-6-sulfoquinovose	0	326.0
C00053	1	C10H15N5O13P2S	3'-Phosphoadenylyl sulfate; 3'-Phosphoadenosine 5'-phosphosulfate; 3'-Phospho-5'-adenylyl sulfate; PAPS	0	260.0
C00081	1	C10H15N4O14P3	ITP; Inosine 5'-triphosphate; Inosine triphosphate; Inosine tripolyphosphate	0	260.0
C18172	1	C8H19N3O2	Carboxyspermidine; 2-Amino-4-[(4-aminobutyl)amino]-butanoic acid	0	104.0
C12470	1	C5H8NOSR	L-Prolyl-[pcp]	1	0.0
C00362	1	C10H14N5O7P	dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate	0	180.0
C04886	1	C25H42N2O19	alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosamine	0	358.0
C03961	1	C4H7NO5	erythro-3-Hydroxy-Ls-aspartate; erythro-3-Hydroxy-Ls-aspartic acid; erythro-3-Hydroxy-L-aspartate; erythro-3-Hydroxy-L-aspartic acid	0	78.0
C05822	1	C9H14N3O8P	3'-CMP; Cytidine 3'-phosphate	0	168.0
C05730	1	C17H34N6O5S	Glutathionylspermidine; N1-(gamma-L-Glutamyl-L-cysteinyl-glycyl)-spermidine	0	234.0
C01304	1	C9H16N5O8P	2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one; 2,5-Diamino-6-(1-D-ribosylamino)pyrimidin-4(3H)-one 5'-phosphate	0	184.0
C07281	1	C7H13N3O2R2	[eIF5A-precursor]-lysine; [enzyme]-lysine	2	0.0
C02352	1	(C5H8O4)n	1,4-beta-D-Xylan; (1,4-beta-D-Xylan)n; (1,4-beta-D-Xylan)n+1	0	0.0
C00121	1	C5H10O5	D-Ribose	0	80.0
C00636	1	C6H13O9P	D-Mannose 1-phosphate; alpha-D-Mannose 1-phosphate	0	136.0
C00301	1	C15H23N5O14P2	ADP-ribose; ADP-D-ribose; Adenosine diphosphate ribose	0	290.0
C00855	1	C5H11NO2S	D-Methionine; D-2-Amino-4-(methylthio)butyric acid	0	80.0
C06210	1	C7H8O4	2-Hydroxy-6-keto-2,4-heptadienoate; 2-Hydroxy-6-oxo-hept-2,4-dienoate	0	82.0
C00299	1	C9H12N2O6	Uridine	0	128.0
C00204	1	C6H10O6	2-Dehydro-3-deoxy-D-gluconate; 2-Keto-3-deoxy-D-gluconate	0	94.0
C02225	1	C7H10O7	2-Methylcitrate; 2-Hydroxybutane-1,2,3-tricarboxylate; (2R,3S)-2-Hydroxybutane-1,2,3-tricarboxylate	0	108.0
C00652	1	C5H8O5	D-Arabinono-1,4-lactone	0	78.0
C02385	1	C6H14N4O2	Amino acid(Arg-); Arginine; 2-Amino-5-guanidinovaleric acid	0	94.0
C00506	1	C3H7NO5S	L-Cysteate; L-Cysteic acid; 3-Sulfoalanine; 2-Amino-3-sulfopropionic acid	0	88.0
C19813	1	C4H7NO5	threo-3-Hydroxy-D-aspartate	0	78.0
C02565	1	C4H6N2O2	N-Methylhydantoin; N-Methylimidazolidine-2,4-dione	0	60.0
C05526	1	C13H22N4O8S2	S-Glutathionyl-L-cysteine	0	224.0
C06023	1	C12H24N2O10(C6H11NO3)n	D-Glucosaminide; Chitosan oligosaccharide	0	268.0
C01563	1	CH3NO2	Carbamate; Carbamic acid; Aminoformic acid	0	32.0
C02348	1	C4H6N4O3	(R)(-)-Allantoin; (R)-Allantoin	0	82.0
C00647	1	C8H13N2O5P	Pyridoxamine phosphate; Pyridoxamine 5-phosphate; Pyridoxamine 5'-phosphate	0	130.0
C05922	1	C10H18N5O15P3	Formamidopyrimidine nucleoside triphosphate	0	278.0
C16566	1	C18H36N6O5S	Glutathionylaminopropylcadaverine	0	242.0
C00680	1	C7H14N2O4	meso-2,6-Diaminoheptanedioate; meso-2,6-Diaminopimelate; meso-2,6-Diaminopimelic acid; meso-Diaminoheptanedioate	0	102.0
C02647	1	C5H11N3O	4-Guanidinobutanal	0	70.0
C11537	1	C3H6O6S	(2R)-3-Sulfolactate; (R)-3-Sulfolactate	0	88.0
C05512	1	C10H12N4O4	Deoxyinosine	0	132.0
C03287	1	C5H10NO7P	L-Glutamyl 5-phosphate; L-Glutamate 5-phosphate	0	118.0
C03838	1	C7H15N2O8P	5'-Phosphoribosylglycinamide; GAR; N1-(5-Phospho-D-ribosyl)glycinamide; Glycinamide ribonucleotide	0	150.0
C00502	1	C5H10O6	D-Xylonate	0	88.0
C19033	1	CS2	Carbon disulfide	0	38.0
C03167	1	C2H5O4P	Phosphonoacetaldehyde; 2-Phosphonoacetaldehyde; 2-Oxoethylphosphonate	0	64.0
C04225	1	C7H8O6	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate	0	98.0
C00804	1	C3H2O2	Propynoate; Propiolic acid; Acetylenecarboxylic acid; Acetylenemonocarboxylate	0	36.0
C06222	1	C7H15O10P	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate	0	152.0
C00295	1	C5H4N2O4	Orotate; Orotic acid; Uracil-6-carboxylic acid	0	80.0
C00245	1	C2H7NO3S	Taurine; 2-Aminoethanesulfonic acid; Aminoethylsulfonic acid	0	66.0
C17209	1	C6H10O5	2-Deoxy-scyllo-inosose; 2-Deoxyinosose; 2-Deoxy-L-scyllo-inosose	0	86.0
C00596	1	C5H6O3	2-Hydroxy-2,4-pentadienoate; cis-2-Hydroxypenta-2,4-dienoate; Oxopent-4-enoate; 2-Oxopent-4-enoate; 2-Hydroxypenta-2,4-dienoate	0	60.0
C00666	1	C7H14N2O4	LL-2,6-Diaminoheptanedioate; LL-2,6-Diaminopimelate; LL-2,6-Diaminopimelic acid	0	102.0
C05931	1	C9H13NO7	N-Succinyl-L-glutamate; (2S)-2-(3-Carboxypropanoylamino)pentanedioic acid	0	130.0
C04076	1	C6H11NO3	L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde; L-Allysine; Allysine; (S)-2-Amino-6-oxohexanoate	0	78.0
C20366	1	C7H4O5	2-Oxo-3-(5-oxofuran-2-ylidene)propanoate	0	
C00132	1	CH4O	Methanol; Methyl alcohol; CH3OH	0	18.0
C11544	1	C9H16O9	2(alpha-D-Mannosyl)-D-glycerate; alpha-Mannosylglycerate; 2-O-(alpha-D-Mannopyranosyl)-D-glycerate	0	142.0
C14463	1	C6H10O4	(R)-3-Hydroxy-3-methyl-2-oxopentanoate	0	78.0
C04349	1	C6H8O6	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate; 3-Deoxy-D-glycero-2,5-hexodiulosonate; 2,5-Diketo-3-deoxy-D-gluconate	0	92.0
C00119	1	C5H13O14P3	5-Phospho-alpha-D-ribose 1-diphosphate; 5-Phosphoribosyl diphosphate; 5-Phosphoribosyl 1-pyrophosphate; PRPP	0	200.0
C00345	1	C6H13O10P	6-Phospho-D-gluconate	0	144.0
C05378	1	C6H14O12P2	beta-D-Fructose 1,6-bisphosphate	0	176.0
C01165	1	C5H9NO3	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde	0	70.0
C01118	1	C8H13NO6	O-Succinyl-L-homoserine; O4-Succinyl-L-homoserine; O-Succinylhomoserine	0	116.0
C00008	1	C10H15N5O10P2	ADP; Adenosine 5'-diphosphate	0	220.0
C13050	1	C15H21N5O13P2	Cyclic ADP-ribose; cADPR	0	280.0
C00470	1	C12H18O13(C6H8O6)n-2	Pectate; Pectic acid; alpha-D-Polygalacturonic acid; Poly(1,4-alpha-D-galacturonate); Poly(1,4-alpha-D-galacturonate)(n); (1,4-alpha-D-Galacturonide)n; (1,4-alpha-D-Galacturonosyl)n; De-esterified pectin	0	286.0
C16565	1	C8H21N3	Aminopropylcadaverine	0	90.0
C06030	1	C5H6O5	Methyloxaloacetate	0	76.0
C07836	1	C7H15O10P	D-glycero-beta-D-manno-Heptose 7-phosphate	0	152.0
C00944	1	C7H10O6	3-Dehydroquinate; 3-Dehydroquinic acid; 5-Dehydroquinate; 5-Dehydroquinic acid	0	100.0
C04062	1	C6H14O12P2	D-myo-Inositol 1,3-bisphosphate; 1D-myo-Inositol 1,3-bisphosphate; myo-Inositol 1,3-bisphosphate; Inositol 1,3-bisphosphate	0	176.0
C11514	1	C7H8O6	(E)-3-(Methoxycarbonyl)pent-2-enedioate	0	98.0
C00386	1	C9H14N4O3	Carnosine; Nalpha-(beta-alanyl)-L-histidine	0	120.0
C04823	1	C13H19N4O12P	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole; 1-(5'-Phosphoribosyl)-4-(N-succinocarboxamide)-5-aminoimidazole; 5'-Phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole; (S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate; SAICAR	0	236.0
C00184	1	C3H6O3	Glycerone; Dihydroxyacetone; 1,3-Dihydroxyacetone; 1,3-Dihydroxy-2-propanone; 1,3-Dihydroxypropan-2-one	0	48.0
C00198	1	C6H10O6	D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone	0	94.0
C00665	1	C6H14O12P2	beta-D-Fructose 2,6-bisphosphate; D-Fructose 2,6-bisphosphate	0	176.0
C00134	1	C4H12N2	Putrescine; 1,4-Butanediamine; 1,4-Diaminobutane; Tetramethylenediamine; Butane-1,4-diamine	0	50.0
C00233	1	C6H10O3	4-Methyl-2-oxopentanoate; 2-Oxoisocaproate	0	70.0
C03584	1	C7H9N3O4	3-(Uracil-1-yl)-L-alanine; Willardiine	0	104.0
C04631	1	C20H29N3O19P2	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine; UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine; UDP-N-acetylglucosamine-3-O-pyruvateether; UDP-N-acetylglucosamine enolpyruvate; UDP-N-acetyl-3-O-(1-carboxyvinyl)-alpha-D-glucosamine	0	352.0
C00181	1	C5H10O5	D-Xylose; Wood sugar	0	80.0
C05574	1	C5H9NO4	3-Aminopentanedioate; Isoglutamate; Isoglutamic acid; 3-Aminopentanedioic acid	0	78.0
C13747	1	C7H8N4O2	1,7-Dimethylxanthine; Paraxanthine	0	94.0
C00213	1	C3H7NO2	Sarcosine; N-Methylglycine	0	48.0
C06468	1	C6H12O6	D-Psicose; D-ribo-Hex-2-ulose; D-ribo-2-Hexulose; D-ribo-2-Ketohexulose; D-erythro-Hexulose; D-Pseudofructose; D-Allulose; D-Altrulose	0	96.0
C16567	1	C28H51N9O10S2	Homotrypanothione; N1,N9-Bis(glutathionyl)aminopropylcadaverine	0	394.0
C00813	1	C4H4N2O3	Barbiturate; Barbituric acid; Malonylurea	0	66.0
C00221	1	C6H12O6	beta-D-Glucose	0	
C00534	1	C8H12N2O2	Pyridoxamine; PM	0	90.0
C00027	1	H2O2	Hydrogen peroxide; H2O2; Oxydol	0	18.0
C03383	1	C6H10O6	D-Galactono-1,4-lactone; gamma-D-Galactonolactone	0	94.0
C14180	1	C11H19N3O7S	S-(Hydroxymethyl)glutathione	0	178.0
C06189	1	C3H6O9P2	Cyclic 2,3-bisphospho-D-glycerate; Cyclic 2,3-diphospho-D-glycerate; Cyclic glycerate-2,3P2; cDPG	0	126.0
C00801	1	C5H9O4R	Nucleoside	1	0.0
C01112	1	C5H11O8P	D-Arabinose 5-phosphate	0	120.0
C00128	1	C20H31N4O16P	CMP-N-acetylneuraminate; CMP-N-acetyl-beta-neuraminate	0	322.0
C04666	1	C6H11N2O6P	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate; D-erythro-Imidazole-glycerol 3-phosphate; D-erythro-Imidazole-glycerol phosphate	0	124.0
C15583	1	C8H8O2	Phenyl acetate	0	72.0
C19878	1	C7H15O10P	D-glycero-alpha-D-manno-Heptose 7-phosphate	0	
C19719	1	C6H12N2O4	D-Alanyl-D-serine	0	94.0
C01762	1	C10H12N4O6	Xanthosine	0	148.0
C03217	1	C6H8O6	2-Hydroxy-3-oxoadipate	0	92.0
C01132	1	C8H15NO6	N-Acetyl-D-galactosamine; N-Acetyl-D-chondrosamine; 2-Acetamido-2-deoxy-D-galactose	0	118.0
C03848	1	C18H32O16	6F-alpha-D-Galactosylsucrose; Planteose	0	268.0
C19929	1	C6H12N2O3	N-alpha-Acetyl-L-2,4-diaminobutyrate	0	
C00177	1	CN	Cyanide ion; Prussiate; CN-; Cyano; Cyanide	0	14.0
C04392	1	C20H26N8O23P4	P1,P4-Bis(5'-xanthosyl) tetraphosphate; XppppX	0	446.0
C00131	1	C10H16N5O12P3	dATP; 2'-Deoxyadenosine 5'-triphosphate; Deoxyadenosine 5'-triphosphate; Deoxyadenosine triphosphate	0	252.0
C04299	1	C6H11O8P	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate	0	126.0
C19779	1	C3H8N2O	beta-Alaninamide; beta-Alanine amide; 3-Aminopropionamide	0	48.0
C00212	1	C10H13N5O4	Adenosine	0	140.0
C02714	1	C6H14N2O	N-Acetylputrescine	0	72.0
C00380	1	C4H5N3O	Cytosine	0	58.0
C20565	1	C20H24N10O12P2	Cyclic di-3',5'-adenylate; Cyclic di-AMP	0	
C08242	1	C24H42O21	Lychnose; 1F-alpha-D-Galactosylraffinose	0	354.0
C00239	1	C9H14N3O7P	dCMP; Deoxycytidylic acid; Deoxycytidine monophosphate; Deoxycytidylate; 2'-Deoxycytidine 5'-monophosphate	0	160.0
C06655	1	C9H18N4O4	L-N2-(2-Carboxyethyl)arginine; N2-(2-Carboxyethyl)-L-arginine	0	132.0
C06656	1	C9H16N4O3	Deoxyguanidinoproclavaminic acid; Deoxyguanidinoproclavaminate; Deoxyamidinoproclavaminate	0	122.0
C00159	1	C6H12O6	D-Mannose; Mannose; Seminose; Carubinose	0	96.0
C00429	1	C4H6N2O2	5,6-Dihydrouracil; Dihydro-2,4(1H,3H)-pyrimidinedione; Dihydrouracile; Dihydrouracil; 5,6-Dihydro-2,4-dihydroxypyrimidine; Hydrouracil; 2,4-Dioxotetrahydropyrimidine	0	60.0
C01596	1	C4H5NO3	Maleamate; Maleamic acid	0	60.0
C00096	1	C16H25N5O16P2	GDP-mannose; GDP-D-mannose; GDP-alpha-D-mannose	0	314.0
C01329	1	C5H10O7PR	Nucleoside phosphate; Nucleoside monophosphate; NMP	1	0.0
C00307	1	C14H26N4O11P2	CDP-choline; Cytidine 5'-diphosphocholine; Citicoline	0	256.0
C00819	1	C5H10N2O3	D-Glutamine; D-2-Aminoglutaramic acid	0	78.0
C03486	1	C12H22N4O11P2	CDP-N-methylethanolamine	0	240.0
C04089	1	C15H22N2O16P2	UDP-4-dehydro-6-deoxy-D-glucose; UDP-4-keto-6-deoxy-D-glucose; UDP-4-oxo-6-deoxy-D-glucose	0	284.0
C03708	1		N-Acetyl-O-acetylneuraminate	0	0.0
C20198	1	C10H18N5O19P5	Adenosine 5'-pentaphosphate	0	
C01222	1	C16H23N5O15P2	GDP-4-dehydro-6-deoxy-D-mannose; GDP-4-dehydro-6-deoxy-D-talose; GDP-4-oxo-6-deoxy-D-mannose; GDP-4-dehydro-D-rhamnose; GDP-4-keto-6-deoxy-D-mannose; GDP-4-dehydro-alpha-D-rhamnose; GDP-4-dehydro-6-deoxy-alpha-D-mannose	0	304.0
C04739	1	C23H38N3O25P3	UDP-N-acetyl-6-(alpha-D-galactose-1-phospho)-alpha-D-glucosamine; UDP-N-acetyl-6-(D-galactose-1-phospho)-D-glucosamine	0	442.0
C01817	1	C8H16N2O4S2	L-Homocystine; Homocystine	0	142.0
C00716	1	C3H7NO3	Serine; 2-Amino-3-hydroxypropionic acid; 3-Hydroxyalanine	0	56.0
C03733	1	C15H24N2O17P2	UDP-alpha-D-galactofuranose; UDP-alpha-D-galacto-1,4-furanose; UDP-D-galacto-1,4-furanose	0	294.0
C00750	1	C10H26N4	Spermine; N,N'-Bis(3-aminopropyl)-1,4-butanediamine	0	114.0
C15585	1		myo-Inositol phosphate	0	0.0
C00135	1	C6H9N3O2	L-Histidine; (S)-alpha-Amino-1H-imidazole-4-propionic acid	0	82.0
C02726	1	C5H15N4O3P	Phosphoagmatine; Agmatine phosphate	0	112.0
C20640	1	C20H24N10O13P2	Cyclic GMP-AMP; Cyclic Gp(2'-5')Ap(3'-5'); cGAMP(2'-5')	0	
C20679	1	WH2O4	Tungstate; Tungstic acid	0	
C05385	1	C6H11O10P	D-Glucuronate 1-phosphate; 1-Phospho-alpha-D-glucuronate	0	142.0
C00063	1	C9H16N3O14P3	CTP; Cytidine 5'-triphosphate; Cytidine triphosphate	0	248.0
C05404	1	C18H32O16	D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose; D-Gal-alpha1->6D-Gal-alpha1->6D-Glucose; Manninotriose	0	268.0
C00879	1	C6H10O8	D-Galactarate; D-Mucic acid; D-Galactaric acid; Galactaric acid; Galactarate; Mucic acid	0	110.0
C00329	1	C6H13NO5	D-Glucosamine; Chitosamine; 2-Amino-2-deoxy-D-glucose	0	96.0
C06019	1	C6H13O9P	D-arabino-Hex-3-ulose 6-phosphate; D-arabino-3-Hexulose 6-phosphate; D-arabino-6-Phospho-hex-3-ulose	0	136.0
C05947	1	C5H9NO5	L-erythro-4-Hydroxyglutamate	0	86.0
C00394	1	C16H25N5O16P2	GDP-glucose; GDP-D-glucose; GDP-alpha-D-glucose	0	314.0
C00476	1	C5H10O5	D-Lyxose	0	80.0
C17580	1	C6H13NO4	2-Deoxy-scyllo-inosamine	0	88.0
C00054	1	C10H15N5O10P2	Adenosine 3',5'-bisphosphate; PAP; 3'-Phosphoadenylate; Phosphoadenosine phosphate	0	220.0
C00103	1	C6H13O9P	D-Glucose 1-phosphate; alpha-D-Glucose 1-phosphate; Cori ester; D-Glucose alpha-1-phosphate	0	136.0
C02741	1	C15H23N5O14P2	Phosphoribosyl-AMP; N1-(5-Phospho-D-ribosyl)-AMP; 1-(5-Phosphoribosyl)-AMP; 1-(5-Phospho-beta-D-ribosyl)-AMP	0	290.0
C03660	1	C7H14O6	3-O-Methyl-myo-inositol; 1D-3-O-Methyl-myo-inositol	0	104.0
C00227	1	C2H5O5P	Acetyl phosphate	0	72.0
C01245	1	C6H15O15P3	D-myo-Inositol 1,4,5-trisphosphate; 1D-myo-Inositol 1,4,5-trisphosphate; Inositol 1,4,5-trisphosphate; Ins(1,4,5)P3	0	216.0
C04058	1	C20H29N10O22P5	Bis(5'-adenosyl) pentaphosphate; P1,P5-Bis(5'-adenosyl)pentaphosphate	0	470.0
C00309	1	C5H10O5	D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose	0	80.0
C02727	1	C8H16N2O3	N6-Acetyl-L-lysine	0	102.0
C20889	1	C6H8O7	D-Galactaro-1,5-lactone	0	
C00055	1	C9H14N3O8P	CMP; Cytidine-5'-monophosphate; Cytidylic acid	0	168.0
C00491	1	C6H12N2O4S2	L-Cystine; L-Dicysteine; L-alpha-Diamino-beta-dithiolactic acid	0	126.0
C20861	1	C12H22O11	Mannobiose; beta-1,4-Mannobiose	0	
C06441	1	C5H11O8P	L-Xylulose 1-phosphate	0	120.0
C00075	1	C9H15N2O15P3	UTP; Uridine 5'-triphosphate; Uridine triphosphate	0	248.0
C03972	1	C7H9NO4	2,3,4,5-Tetrahydrodipicolinate; delta1-Piperidine-2,6-dicarboxylate; L-2,3,4,5-Tetrahydrodipicolinate; (S)-2,3,4,5-Tetrahydropyridine-2,6-dicarboxylate	0	90.0
C00975	1	C4H4O6	Dihydroxyfumarate; Dihydroxyfumaric acid	0	76.0
C03989	1	C24H42O21	Isolychnose; 3F-alpha-D-Galactosylraffinose	0	354.0
C05519	1	C4H9NO3	L-Allothreonine; L-allo-Threonine	0	64.0
C11550	1	(C8H14O2)x	Poly[(R)-3-hydroxyoctanoate]x	0	0.0
C00450	1	C6H9NO2	(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate; delta1-Piperideine-6-L-carboxylate	0	68.0
C01732	1	C5H6O4	Mesaconate; 2-Methylfumarate; Mesaconic acid; Methylfumaric acid; (E)-2-Methyl-2-butenedioic acid	0	68.0
C01825	1	C6H12O6	L-Galactose	0	96.0
C06352	1	C7H14O6	4-O-Methyl-myo-inositol; 1D-4-O-Methyl-myo-inositol	0	104.0
C02474	1	(C15H24O12)n	Arabinan; alpha-L-Arabinan; alpha-L-Araban	0	0.0
C00966	1	C6H10O4	2-Dehydropantoate	0	78.0
C03394	1	C4H9O7P	Erythrulose 1-phosphate	0	104.0
C00266	1	C2H4O2	Glycolaldehyde; Hydroxyacetaldehyde	0	32.0
C00860	1	C6H11N3O	L-Histidinol	0	76.0
C00514	1	C6H12O7	D-Mannonate	0	104.0
C00360	1	C10H14N5O6P	dAMP; 2'-Deoxyadenosine 5'-phosphate; 2'-Deoxyadenosine 5'-monophosphate; Deoxyadenylic acid; Deoxyadenosine monophosphate	0	172.0
C01186	1	C6H14N2O2	(3S,5S)-3,5-Diaminohexanoate; L-erythro-3,5-Diaminohexanoate; (3S,5S)-3,5-Diaminocaproate; L-erythro-3,5-Diaminocaproate	0	80.0
C02090	1	C27H49N9O10S2	Trypanothione; N1,N8-Bis(gamma-L-glutamyl-L-cysteinyl-glycyl)spermidine; N1,N8-Bis(glutathionyl)spermidine; Reduced trypanothione	0	386.0
C03716	1	C5H6O5	Oxaloacetate 4-methyl ester	0	76.0
C05673	1	C11H20N4O10P2	CMP-2-aminoethylphosphonate; CMPciliatine	0	224.0
C15541	1	C11H21O15P2R	NDP-glucose; NDP-D-glucose; NDP-alpha-D-glucose	1	0.0
C01152	1	C7H11N3O2	N(pi)-Methyl-L-histidine; N-pros-Methyl-L-histidine; 3-Methylhistidine; 1-Methylhistidine	0	90.0
C00447	1	C7H16O13P2	Sedoheptulose 1,7-bisphosphate; D-Sedoheptulose 1,7-bisphosphate; D-altro-Heptulose 1,7-biphosphate	0	192.0
C00570	1	C11H20N4O11P2	CDP-ethanolamine; Cytidine diphosphate ethanolamine	0	232.0
C04674	1	C12H21NO17S2	3-D-Glucuronosyl-N2,6-disulfo-beta-D-glucosamine	0	268.0
C16848	1	C6H11O8P	6-Deoxy-5-ketofructose 1-phosphate; 1-Deoxy-D-threo-hexo-2,5-diulose 6-phosphate	0	126.0
C01172	1	C6H13O9P	beta-D-Glucose 6-phosphate	0	
C01268	1	C9H15N4O9P	5-Amino-6-(5'-phosphoribosylamino)uracil; 5-Amino-6-(ribosylamino)-2,4-(1H,3H)-pyrimidinedione 5'-phosphate; 5-Amino-6-(5-phosphoribosylamino)uracil	0	184.0
C20234	1	C7H13N3O3	5-Guanidino-3-methyl-2-oxopentanoate; 5-Carbamimidamido-3-methyl-2-oxopentanoate	0	
C00588	1	C5H15NO4P	Choline phosphate; Phosphorylcholine; Phosphocholine; O-Phosphocholine	0	98.0
C05400	1	C12H22O11	Epimelibiose; 6-O-(alpha-D-Galactopyranosyl)-D-mannopyranose	0	182.0
C00575	1	C10H12N5O6P	3',5'-Cyclic AMP; Cyclic adenylic acid; Cyclic AMP; Adenosine 3',5'-phosphate; Adenosine 3',5'-cyclic phosphate; cAMP	0	170.0
C20589	1	C6H14NO9P	6-Phospho-D-glucosaminate; D-Glucosaminate-6-phosphate	0	
C00206	1	C10H15N5O9P2	dADP; 2'-Deoxyadenosine 5'-diphosphate	0	212.0
