cid	formula	name	num_rgroup	electrons
C07868	C14H22ClN3O2	Metoclopramide	0	160
C07870	C7H5BiO4	Bismuth subsalicylate	0	72
C07871	C28H28N2O2	Difenoxin	0	226
C07872	C30H32N2O2	Diphenoxylate	0	242
C07874	C20H38O7S	1,4-Bis(2-ethylhexyl) sulfosuccinate; Docusate hydrogen	0	230
C07875	C11H15NO2	Butamben	0	104
C07876	Mg(OH)2	Magnesium hydroxide; Milk of magnesia	0	10
C07877	C13H19ClN2O2	Chloroprocaine	0	144
C07879	C20H29N3O2	Dibucaine	0	186
C07880	C24H40O4	Ursodiol; Ursodeoxycholic acid; Ursodeoxycholate; 3alpha,7beta-Dihydroxy-5beta-cholan-24-oic acid	0	216
C07881	C18H27NO2	Dyclonine	0	158
C07884	C9H13N	Dextroamphetamine	0	74
C07886	C11H10BrN5	Brimonidine	0	146
C07887	C18H28N2O	L-(-)-1-Butyl-2',6'-pipecoloxylidide; Levobupivacaine	0	158
C07888	C7H15Cl2N2O2P	Cyclophosphamide	0	136
C07889	C11H17N	Mephentermine	0	90
C07890	C12H18N2O4	Midodrine	0	136
C07892	C17H27NO3	Pramoxine; Pramocaine	0	160
C07894	C13H20N2O2.HCl	Procaine hydrochloride	0	128
C07895	C16H26N2O3	Propoxycaine	0	160
C07897		Etanercept	0	0
C07898	C14H14N2.HCl	Naphazoline hydrochloride	0	112
C07899	C9H8N2O2	Pemoline	0	92
C07903		Interleukin-2; Aldesleukin	0	0
C07904	C12H17NO	Phendimetrazine	0	104
C07905	C12H9F3N2O2	Leflunomide	0	138
C07906	C11H12N2S.HCl	Levamisole hydrochloride	0	108
C07908	C23H31NO7	Mycophenolate mofetil; RS 61443	0	232
C07909	C51H79NO13	Sirolimus; Rapamycin	0	496
C07910	C13H10N2O4	Thalidomide	0	134
C07911	C9H13NO	Phenylpropanolamine; (+-)-Phenylpropanolamine; (R*,S*)-(+-)-alpha-(1-Aminoethyl)benzenemethanol; (+-)-Norephedrine	0	82
C07912	C13H16N2	Tetrahydrozoline; Tetryzoline; 2-Tetralin-1-yl-4,5-dihydro-1H-imidazole	0	108
C07913	C16H24N2	Xylometazoline	0	134
C07914	C17H25NO3	Levobunolol; (-)-Bunolol	0	158
C07915	C17H27NO4	Metipranolol	0	168
C07919	C40H48N2O6	Metocurine	0	348
C07921	C10H13NO3	Metyrosine; Metirosine	0	104
C07927	C12H24N2O4	Carisoprodol	0	142
C07928	C9H11ClO3	Chlorphenesin	0	106
C07930	C10H12ClNO4	Chlorphenesin carbamate	0	128
C07931	C7H4ClNO2	Chlorzoxazone	0	86
C07933	C14H9N4O5.Na	Dantrolene sodium anhydrous	0	162
C07934	C12H15NO3	Metaxalone	0	118
C07935	C18H23NO	Orphenadrine	0	146
C07937	C8H5F3N2OS	Riluzole	0	118
C07939	C10H17N.HCl	Amantadine hydrochloride	0	84
C07941	C21H29NO	Biperiden	0	170
C07943	C14H15N3O5	Entacapone	0	160
C07946		Botulinum toxin type A; Botulin A	0	0
C07949	C14H11NO5	Tolcapone	0	142
C07952	C17H19ClN2S.HCl	Chlorpromazine hydrochloride; Chloropromazine monohydrochloride	0	168
C07953	C18H18ClNS	Chlorprothixene	0	166
C07955	C29H38F3N3O2S	Fluphenazine enanthate; Prolixin enanthate	0	292
C07956	C32H44F3N3O2S	Fluphenazine depot; Fluphenazine decanoate; Prolixin decanoate	0	268
C07964	Li2CO3	Lithium carbonate	0	32
C07965	C22H36N2O5S	Tirofiban	0	238
C07966	C26H34FNO5	Cerivastatin	0	246
C07967	C12H6Cl4O2S	Bithionol	0	178
C07968	C10H21N3O	Diethylcarbamazine; N,N-Diethyl-4-methyl-1-piperazinecarboxamide	0	110
C07971	C4H8Cl3O4P	Metrifonate; Trichlorfon	0	130
C07973	C4H10N2	Piperazine; Diethylenediamine	0	48
C07974	C51H40N6O23S6	Suramin	0	668
C07982	C19H24N2.HCl	Imipramine hydrochloride	0	152
C07995	C14H10MgO6	Magnesium salicylate; Magnesium salicylate anhydrous	0	72
C07996	C29H38N2O4	Dehydroemetine	0	258
C07997	C6H12F2N2O2	Eflornithine; DL-Ornithine, 2-(difluoromethyl)-	0	96
C07999	C8H7N3O5	Furazolidone	0	116
C08001	C12H15AsN6OS2	Melarsoprol	0	202
C08002	C10H13N3O5S	Nifurtimox	0	150
C08005	C21H32N6O3	Alfentanil	0	224
C08007	C29H41NO4	Buprenorphine	0	254
C08010	C16H23NO	Dezocine	0	134
C08012	C23H31NO2	Levomethadyl acetate; LAAM	0	192
C08014	C17H23NO	Levorphanol	0	140
C08018	C18H21NO4	Oxycodone	0	168
C08019	C17H19NO4	Oxymorphone	0	160
C08021	C20H28N2O5	Remifentanil	0	202
C08022	C22H30N2O2S	Sufentanil	0	208
C08024	C18H21NO3	Hydrocodone; Dihydrocodeinone	0	160
C08026	C18H21NO4.HCl	Oxycodone hydrochloride	0	168
C08027	C21H25NO3	Nalmefene	0	182
C08029	C22H22N2O8.HCl	Methacycline hydrochloride	0	232
C08031	C40H71NO14.C12H26O4S	Erythromycin estolate; Erythromycin estorate	0	430
C08032	C53H67N9O10S	Quinupristin	0	544
C08033	C34H50N4O9S	Dalfopristin	0	370
C08034	C53H67N9O10S.C34H50N4O9S	Quinupristin-dalfopristin	0	544
C08037	C9H13NR.Cl	Benzalkonium chloride; Parasterol	1	0
C08038	C22H30Cl2N10.(C6H12O7)2	Chlorhexidine gluconate; Hibitane gluconate	0	266
C08039	C13H6Cl6O2	Hexachlorophene	0	202
C08040	KI3	Iodine aqueous; Iodine-potassium iodide complex; Potassium triiodide	0	178
C08042	C6H6N4O4	Nitrofurazone; 5-Nitro-2-furaldehyde semicarbazone	0	102
C08043	xI2.(C6H9NO)n	Povidone-iodine; Polyvinylpyrrolidone-iodine complex	0	0
C08046	C18H36N4O11.H2SO4	Kanamycin sulfate; Kanamycin monosulfate	0	260
C08050	C9H10N4O2S2	Sulfamethizole	0	140
C08051	C8H9N2O3S.Na	Sulfacetamide sodium anhydrous	0	112
C08052	C12H10N2O5	Cinoxacin	0	136
C08053	C17H19F2N3O3.HCl	Lomefloxacin hydrochloride	0	184
C08054	C21H24FN3O4.HCl	Moxifloxacin hydrochloride	0	212
C08055	C7H6NO3.Na	Aminosalicylate sodium anhydrous; Sodium p-aminosalicylate	0	80
C08057	C3H6N2O2	Cycloserine; D-Cycloserine	0	54
C08059	C47H64N4O12	Rifapentine	0	470
C08060	C12H9N	Carbazole; 9H-Carbazole	0	88
C08061	C12H11NO2	2'-Aminobiphenyl-2,3-diol	0	106
C08062	C12H11NO4	2-Hydroxy-6-oxo-(2'-aminophenyl)-hexa-2,4-dienoate	0	122
C08063	C6H8O2	1,4-Cyclohexanedione	0	60
C08064	C27H30O15	Saponarin; Isovitexin-7-O-beta-D-glucopyranoside	0	312
C08065	C19H17Cl3N2S	Butoconazole	0	212
C08066	C19H17Cl3N2S.HNO3	Butoconazole nitrate	0	212
C08067	C23H27N	Butenafine	0	172
C08068	C18H15Cl3N2O	Econazole	0	196
C08069	C18H15Cl3N2O.HNO3	Econazole nitrate	0	196
C08070	C18H14Cl4N2O.HNO3	Miconazole nitrate	0	212
C08071	C21H21N	Naftifine	0	154
C08072	C21H21N.HCl	Naftifine hydrochloride	0	154
C08073	C33H47NO13	Natamycin; Pimaricin	0	356
C08074	C18H13Cl4N3O	Oxiconazole	0	218
C08075	C18H13Cl4N3O.HNO3	Oxiconazole nitrate	0	218
C08076	C18H15Cl3N2S	Sulconazole	0	204
C08079	C21H25N	Terbinafine	0	158
C08080	C26H31Cl2N5O3	Terconazole	0	280
C08082	C16H13Cl3N2OS	Tioconazole	0	198
C08086	C25H35N3O6S	Amprenavir	0	270
C08087	C22H28N6O3S.CH4SO3	Delavirdine mesylate; Delavirdine mesilate	0	242
C08088	C14H9ClF3NO2	Efavirenz	0	160
C08089	C36H47N5O4.H2SO4	Indinavir sulfate	0	330
C08090	C18H18O2	Dienestrol; Dehydrostilbestrol	0	142
C08091	C32H45N3O4S.CH4SO3	Nelfinavir mesylate; Nelfinavir mesilate	0	306
C08092	C16H28N2O4	Oseltamivir	0	170
C08093	C16H28N2O4.H3PO4	Oseltamivir phosphate	0	170
C08094	C12H21N.HCl	Rimantadine hydrochloride	0	100
C08095	C12H20N4O7	Zanamivir	0	176
C08098	C14H13N8O4S3.Na	Cefazolin sodium; Cefazolin sodium salt	0	236
C08099	C16H17N3O4S.H2O	Cephalexin monohydrate; Cephalexin	0	182
C08100	C16H15N2O6S2.Na	Cephalothin sodium; Cefalotin sodium	0	206
C08101	C17H16N3O6S2.Na	Cephapirin sodium; Cefapirin sodium; Sodium cefapirin	0	220
C08102	C19H17N6O6S2.Na	Cefamandole nafate	0	254
C08103	C15H17N7O5S3	Cefmetazole	0	244
C08104	C15H16N7O5S3.Na	Cefmetazole sodium	0	244
C08105	C18H16N6O8S3.2Na	Cefonicid sodium	0	280
C08106	C16H16N3O7S2.Na	Cefoxitin sodium	0	222
C08107	C20H22N4O10S	Cefuroxime axetil; Cefuroxime 1-acetoxyethyl ester	0	266
C08108	C16H15N4O8S.Na	Cefuroxime sodium	0	220
C08109	C16H16ClN3O4.H2O	Loracarbef monohydrate	0	182
C08110	C14H13N5O5S2	Cefdinir	0	204
C08111	C19H24N6O5S2	Cefepime	0	252
C08112	C25H26N9O8S2.Na	Cefoperazone sodium	0	336
C08113	C16H16N5O7S2.Na	Cefotaxime sodium	0	236
C08114	C15H17N5O6S2	Cefpodoxime	0	222
C08115	C21H27N5O9S2	Cefpodoxime proxetil	0	292
C08117	C15H14N4O6S2	Ceftibuten	0	212
C08118	C13H12N5O5S2.Na	Ceftizoxime sodium	0	198
C08122	C21H27N3O7S	Bacampicillin	0	246
C08123	C21H27N3O7S.HCl	Bacampicillin hydrochloride	0	246
C08124	C21H21N2O5S.Na	Nafcillin sodium	0	218
C08126	C16H18N2O5S	Penicillin V	0	184
C08127	C27H44O3	Paricalcitol; 19-Nor-1alpha,25-dihydroxyvitamin D2	0	230
C08129	CaCO3	Calcium carbonate; Precipitated calcium carbonate	0	32
C08130	CaCl2	Calcium chloride anhydrous	0	18
C08133	(C6H11O7)2.Ca	Calcium gluconate	0	104
C08136	Ca3(PO4)2	Tricalcium phosphate; Calcium phosphate tribasic; Synthos	0	50
C08141	C7H9ClO6P2S	Tiludronic acid; Tiludronate	0	162
C08142	NaF	Sodium fluoride	0	10
C08145	C18H22O8P2	Diethylstilbestrol diphosphate; Fosfestrol; Diethylstilbestrol bisphosphate	0	224
C08146	C16H20FN3O4	Linezolid	0	178
C08148	C27H40O4	Hydroxyprogesterone caproate; Primolut depot; 17alpha-Caproyloxypregn-4-ene-3,20-dione	0	234
C08149	C21H28O2	Levonorgestrel; (-)-Norgestrel	0	170
C08150	C24H34O4	Medroxyprogesterone acetate; 6-alpha-Methyl-17-alpha-acetoxyprogesterone; 6-alpha-Methyl-17-alpha-hydroxyprogesterone acetate	0	210
C08151	C24H32O4	Megestrol acetate	0	208
C08152	C22H28O3	Norethindrone acetate; Norethisterone acetate	0	184
C08153	C21H28O2	Norgestrel; (+-)-Norgestrel	0	170
C08154	C28H44O3	Nandrolone decanoate	0	236
C08155	C27H34O3	Nandrolone phenpropionate; Nandrolone phenylpropionate	0	220
C08156	C27H40O3	Testosterone cypionate	0	226
C08157	C26H40O3	Testosterone enanthate	0	220
C08158	C22H32O3	Testosterone propionate	0	188
C08159	C17H19N5	Anastrozole	0	156
C08160	C18H14F4N2O4S	Bicalutamide	0	220
C08161	C26H28ClNO.C6H8O7	Clomiphene citrate; Clomifene citrate	0	216
C08162	C20H24O2	Exemestane	0	160
C08163	C17H11N5	Letrozole	0	148
C08164	C12H10F3N3O4	Nilutamide	0	162
C08166	C26H28ClNO	Toremifene	0	216
C08169	C14H13N3O4S2	Meloxicam	0	182
C08171	C7H5O2S.Na	Sodium thiosalicylate; 2-Mercapto-benzoic acid, monosodium salt	0	80
C08173	C23H30O6	Cortisone acetate; Cortisyl	0	216
C08174	C24H31FO6	Dexamethasone acetate anhydrous	0	232
C08175	C22H28FO8P.2Na	Dexamethasone sodium phosphate	0	250
C08176	C29H42O6	Hydrocortisone cypionate	0	264
C08178	C25H33O8.Na	Hydrocortisone sodium succinate	0	248
C08179	C24H32O6	Methylprednisolone acetate; 6alpha-Methylprednisolone 21-acetate; 11beta,17,21-Trihydroxy-6alpha-methylpregna-1,4-diene-3,20-dione 21-acetate; M-Predrol	0	224
C08180	C23H30O6	Prednisolone acetate; Prednisolone 21-acetate; Pricortin	0	216
C08182	C27H38O6	Prednisolone tebutate; Prednisolone butyl acetete	0	248
C08183	C24H31FO6	Triamcinolone acetonide	0	232
C08184	C25H31FO8	Triamcinolone diacetate	0	254
C08185	C30H41FO7	Triamcinolone hexacetonide	0	286
C08186	C23H31FO6	Fludrocortisone acetate	0	226
C08187	C26H37N5O2	Cabergoline	0	244
C08192	C149H246N44O42S	Sermorelin	0	1800
C08193	C6H11AuO5S	Aurothioglucose	0	104
C08195	C12H16ClNO3	Meclofenoxate	0	136
C08197	C12H19N2O2.Br	Neostigmine bromide; Neo proserine	0	120
C08200	C12H19N2O2.CH3SO4	Neostigmine methylsulfate	0	120
C08201	C7H16NO2.Cl	Acetylcholine chloride	0	80
C08202	C7H17N2O2.Cl	Bethanechol chloride	0	88
C08211	C28H44O2	Doxercalciferol; 1alpha-Hydroxyergocalciferol	0	228
C08212	C15H10I4NO4.Na	Levothyroxine sodium anhydrous	0	352
C08215		Thyroid	0	0
C08217	C11H12I3NO2	Iopanoic acid	0	260
C08219	KI	Potassium iodide	0	54
C08230	C62H89CoN13O15P	Hydroxocobalamin; Vitamin B12a; Hydroxycobalamin; Hydroxycob(lll)alamin	0	680
C08233	C7H11NO7P2	Risedronic acid; Risedronate	0	146
C08234	C7H14O4	beta-Cymaropyranose; D-Cymarose; Cymarose; 2,6-Dideoxy-3-O-methyl-D-ribo-hexose	0	88
C08235	C7H14O5	Digitalose; beta-D-Digitalopyranose	0	96
C08236	C7H14O7	alpha-D-Mannoheptulopyranose; Mannoheptulose	0	112
C08237	C7H14O4	Oleandrose; beta-L-Oleandropyranose	0	88
C08238	C36H62O31	alpha-Galactosyl-(1-6)-alpha-galactosyl-(1-6)-alpha-galactosyl-(1-6)-alpha-galactosyl-(1-6)-alpha-glucosyl-(1-2)-beta-fructose; Ajugose	0	526
C08239	C18H32O16	Gentianose; beta-D-Fructofuranosyl O-beta-D-glucopyranosyl-(1-6)-alpha-D-glucopyranoside	0	268
C08240	C12H22O11	Gentiobiose	0	182
C08241	C12H17O10.Na	Sodium 2-O-L-rhamnopyranosyl-4-deoxy-alpha-L-threo-hex-4-eno-pyranosiduronate; Lepidimoide	0	170
C08242	C24H42O21	Lychnose; 1F-alpha-D-Galactosylraffinose	0	354
C08243	C18H32O16	Melezitose	0	268
C08244	C12H22O10	2-O-alpha-L-Rhamnopyranosyl-D-glucopyranose; Neohesperidose	0	174
C08245	C11H20O10	6-O-beta-D-Xylopyranosyl-D-glucose; Primeverose	0	166
C08246	C12H22O10	Robinobiose	0	174
C08247	C12H22O10	Rutinose	0	174
C08248	C24H42O21	Sesamose; alpha-D-Galactosyl-(1-6)-alpha-D-galactosyl-(1-6)-beta-D-fructosyl-(2-1)-alpha-D-glucoside	0	354
C08249	C9H14N2O6P	Pyrimidine 5'-deoxynucleotide	0	144
C08250	C12H22O11	Sophorose; alpha-Sophorose; 2-O-beta-D-Glucopyranosyl-beta-D-glucopyranose	0	182
C08251	C18H32O16	Umbelliferose; beta-D-Fructofuranosyl 2-O-alpha-D-galactopyranosyl-beta-D-glucopyranoside	0	268
C08252	C30H52O26	Verbascose; beta-D-Fructofuranosyl O-alpha-D-galactopyranosyl-(1-6)-O-alpha-D-galactopyranosyl-(1-6)-O-alpha-D-galactopyranosyl-(1-6)-alpha-D-glucopyranoside	0	440
C08253	(C12H18O14S2)n.(C6H9O7S)n	Fucoidan	0	0
C08254	C12H24O11	Clusianose	0	184
C08255	C7H16O7	Perseitol; D-glycero-D-galacto-Heptitol	0	114
C08257	C7H14O6	(-)-Quebrachitol	0	104
C08258	C6H12O5	(+)-Quercitol; d-Quercitol	0	88
C08259	C6H12O5	(-)-Viburnitol	0	88
C08260	C7H16O7	Volemitol; D-glycero-D-manno-Heptitol	0	114
C08261	C9H16O4	Azelaic acid; Nonanedioic acid; 1,7-Heptanedicarboxylic acid	0	102
C08262	C5H10O2	3-Methylbutanoic acid; Isovaleric acid; Isovalerate	0	56
C08263	C6H13NO2	beta-Alaninebetaine; beta-Alanine betaine; Propiobetaine; Trimethylalanine	0	72
C08264	C4H9N3O3	L-Albizziine; Albizziin; L-2-Amino-3-ureidopropionic acid	0	78
C08265	C6H11NO3S	Alliin	0	94
C08266	C6H10N2O5	L-alpha-Amino-gamma-oxalylaminobutyric acid	0	100
C08267	C4H7NO2	L-Azetidine 2-carboxylic acid; Azetidyl-2-carboxylic acid; (S)-(-)-Azetidine-2-carboxylic acid	0	54
C08268	C6H9NO2	L-Baikiain; 4,5-Dehydropipecolic acid	0	68
C08269	C7H13NO3	(-)-Betonicine; Betonicine	0	86
C08270	C4H10N2O3	L-Canaline; Canaline	0	72
C08271	C8H14N2O4	Coprine; N(5)-(1-Hydroxycyclopropyl)-L-glutamine	0	108
C08272	C10H9N5O	Kinetin; 6-Furfuryladenine	0	112
C08273	C9H13NO2	2,5-Dihydrophenylalanine; L-2,5-Dihydrophenylalanine	0	90
C08275	C7H14N2O4S2	L-Djenkolic acid; Djenkolic acid	0	134
C08276	C4H8O2S	3-(Methylthio)propanoate; 3-(Methylthio)propionic acid; 3-Methylthiopropionate	0	64
C08277	C10H18O4	Sebacic acid; Decanedioic acid	0	110
C08278	C8H14O4	Suberic acid; Cork acid; 1,8-Octanedioic acid; Octanedioic acid; 1,6-Hexanedicarboxylic acid	0	94
C08279	C5H8O2	Tiglic acid; (E)-2,3-Dimethylacrylic acid	0	54
C08280	C12H18N2O5	Hypoglycin B; Hypoglycine B; L-gamma-Glutamyl-L-hypoglycin	0	144
C08281	C22H44O2	Docosanoic acid; Docosanoate; Behenic acid	0	192
C08282	C18H32O2	Chaulmoogric acid	0	156
C08283	C8H15NO2	Homostachydrine	0	86
C08284	C6H14N4O3	gamma-Hydroxy-L-arginine	0	102
C08285	C16H32O4	10,16-Dihydroxyhexadecanoic acid; Hexadecanoic acid, 10,16-dihydroxy-	0	160
C08286	C7H16N4O3	(+)-gamma-Hydroxy-L-homoarginine	0	110
C08287	C7H11NO2	Hypoglycin; Hypoglycin A; Hypoglycine A; L-Hypoglycin	0	76
C08288	C7H15N3O2	Indospicine; L-Indospicine	0	94
C08289	C7H9N3O4	Isowillardiine	0	104
C08290	C7H10N4O2	Lathyrine; L-Lathyrine	0	96
C08291	C4H10N2O2	3-Methylamino-L-alanine	0	64
C08292	C6H9NO2	alpha-(Methylenecyclopropyl)glycine	0	68
C08294	C6H9NO6	O-Oxalylhomoserine; O-Oxalyl-L-homoserine	0	100
C08295	C6H11NO3S	S-[(E)-Prop-1-enyl]-L-cysteine S-oxide	0	94
C08296	C5H7N3O5	Quisqualic acid	0	98
C08298	C5H8N2O4	Tricholomic acid; alpha-Amino-3-oxo-5-isoxazolidineacetic acid	0	84
C08299	C12H16N2O	Bufotenine; Bufotenin; N,N-Dimethylserotonin	0	110
C08300	C9H13NO	D-Cathine; Cathine; (+)-Norpseudoephedrine	0	82
C08301	C9H11NO	D-Cathinone; Cathinone	0	80
C08302	C12H16N2	N,N-Dimethyltryptamine; DMT	0	102
C08303	C6H13N3	Galegine	0	70
C08304	C11H14N2	Gramine	0	94
C08305	C4H8N2O	Gyromitrin; Acetaldehyde methylformylhydrazone	0	54
C08306	C6H15N	Hexylamine; 1-Hexanamine	0	58
C08307	C28H38N8O4	Hordatine A	0	294
C08308	C29H40N8O5	Hordatine B	0	310
C08309	C13H18N2O	N,N-Dimethyl-5-methoxytryptamine; O-Methylbufotenine; Methoxybufotenin; 5-Methoxy-N,N-dimethyltryptamine; 3-[2-(N,N-Dimethylamino)ethyl]-5-methoxy-indole	0	118
C08310	C12H19NO3	N-Methylmescaline	0	122
C08311	C4H6N2O2	Muscimol	0	60
C08312	C12H16N2O	Psilocin	0	110
C08313	C9H9N	Skatole; 3-Methylindole	0	70
C08314	C18H36O4	(9R,10R)-Dihydroxyoctadecanoic acid; 9,10-Dihydroxystearic acid	0	176
C08315	C18H30O2	(9Z,11E,13E)-Octadecatrienoic acid; (9Z,11E,13E)-9,11,13-Octadecatrienoic acid; alpha-Eleostearic acid	0	154
C08316	C22H42O2	Erucic acid; (13Z)-Docosenoic acid; cis-13-Docosenoic acid	0	190
C08317	C12H24O3	12-Hydroxydodecanoic acid; omega-Hydroxydodecanoic acid	0	120
C08318	C18H32O3	(9Z,12Z)-(8R)-Hydroxyoctadeca-9,12-dienoic acid; Laetisaric acid; 8-Hydroxylinoleic acid	0	164
C08319	C18H28O3	alpha-Licanic acid; (9Z,11E,13E)-4-Oxooctadeca-9,11,13-trienoic acid; 4-Oxo-9,11,13-octadecatrienoic acid; 4-Oxo-cis-9,trans-11,trans-13-octadecatrienoic acid	0	160
C08320	C24H48O2	Tetracosanoic acid; Lignoceric acid	0	208
C08321	C18H32O2	Malvalic acid	0	156
C08322	C14H26O2	Myristoleic acid; (9Z)-Tetradecenoic acid; 9-Tetradecenoic acid; (Z)-Tetradec-9-enoic acid	0	126
C08323	C24H46O2	(15Z)-Tetracosenoic acid; Nervonic acid; (Z)-15-Tetracosenoic acid	0	206
C08324	C14H20N2O9	Acalyphin	0	190
C08325	C20H27NO11	Amygdalin; (R)-Amygdalin; (R)-Amygdaloside; (R)-Laenitrile	0	242
C08326	C39H49NO21	Anthemis glycoside A	0	458
C08327	C34H41NO17	Anthemis glycoside B	0	388
C08328	C11H17NO7	Cardiospermin	0	146
C08329	C12H17NO6	Deidaclin; NSC 370273	0	144
C08330	C14H17NO7	p-Glucosyloxymandelonitrile	0	164
C08331	C12H17NO8	Gynocardin; 2-Cyclopentene-1-carbonitrile, 1-(beta-D-glucopyranosyloxy)-4,5-dihydroxy-,(1alpha,4alpha,5beta)-	0	160
C08332	C11H19NO6	Heterodendrin	0	140
C08333	C16H27NO11	Linustatin	0	218
C08334	C11H19NO6	Lotaustralin	0	140
C08335	C19H25NO10	Lucumin; Benzeneacetonitrile,alpha-((6-O-beta-D-xylopyranosyl-beta-D-glucopyranosyl)oxy)-,(R)-; Mandelonitrile primeveroside	0	226
C08336	C17H29NO11	Neolinustatin	0	226
C08337	C16H25NO10	Proacaciberin	0	208
C08338	C11H17NO6	Proacacipetalin; 3-Butenenitrile, 2-(beta-D-glucopyranosyloxy)-3-methyl-, (S)-	0	138
C08339	C20H27NO12	Proteacin	0	250
C08340	C11H17NO7	Sarmentosin; 2-Butenenitrile,4-(beta-D-glucopyranosyloxy)-2-(hydroxymethyl)-, (E)-	0	146
C08341	C11H17NO8	Sarmentosin epoxide	0	154
C08342	C14H17NO10	Triglochinin; 2-Hexenedioic acid,4-(cyano(beta-D-glucopyranosyloxy)methylene)-, (E,Z)-	0	188
C08344	C12H17NO7	Volkenin	0	152
C08345	C14H17NO7	Zierin; Benzeneacetonitrile, alpha-(beta-D-glucopyranosyloxy)-3-hydroxy-, (S)	0	164
C08346	C5H10O5	beta-D-Apiose	0	NaN
C08347	C5H10O4	2-Deoxy-alpha-D-ribopyranose	0	72
C08348	C6H10O7	Galacturonic acid	0	102
C08349	C6H13NO5	beta-D-Glucosamine	0	96
C08350	C6H10O7	beta-D-Glucopyranuronic acid; beta-D-Glucuronic acid	0	102
C08351	C6H12O6	beta-D-Hamamelopyranose; beta-D-Hamamelose	0	96
C08352	C6H12O5	Quinovose; alpha-D-Quinovopyranose	0	88
C08353	C5H10O5	beta-D-Ribopyranose; Ribose	0	80
C08354	C5H10O5	alpha-D-Ribulose	0	NaN
C08355	C7H14O7	beta-D-Sedoheptulopyranose; beta-D-Sedoheptulose	0	NaN
C08356	C6H12O6	alpha-L-Sorbopyranose	0	96
C08357	C18H24O5S	Estradiol-17beta 3-sulfate	0	188
C08358	C19H24O6S	2-Methoxyestrone 3-sulfate	0	202
C08359	C19H26O6S	2-Methoxyestradiol-17beta 3-sulfate	0	204
C08362	C16H30O2	(9Z)-Hexadecenoic acid; Palmitoleic acid; cis-9-Hexadecenoic acid	0	142
C08363	C18H34O2	(6Z)-Octadecenoic acid; Petroselinic acid; cis-6-Octadecenoic acid	0	158
C08364	C18H30O2	Punicic acid; cis-9,trans-11,cis-13-Octadecatrienoic acid; Trichosanic acid	0	154
C08365	C18H34O3	Ricinoleic acid; (9Z)-(12R)-Hydroxyoctadecenoic acid; 12-Hydroxy-9-octadecenoic acid; 12-Hydroxy-cis-9-octadecenoic acid	0	166
C08366	C19H34O2	Sterculic acid	0	164
C08367	C18H34O2	(11E)-Octadecenoic acid; Vaccenic acid; trans-11-Octadecenoic acid	0	158
C08368	C18H32O3	Vernolic acid; (9Z)-(12S,13R)-12,13-Epoxyoctadecenoic acid; cis-12,13-Epoxy-cis-9-octadecenoic acid	0	164
C08369	C6H10S2	Diallyl disulfide	0	78
C08370	C6H10S	Diallyl sulfide; Allyl sulfide	0	62
C08371	C2H6S2	Dimethyl disulfide; Methyl disulfide	0	50
C08372	C2H6S3	Dimethyl trisulfide; DMTS	0	66
C08373	C6H14S2	Dipropyl disulfide; n-Propyl disulfide	0	82
C08374	C12H26	Dodecane; n-Dodecane	0	98
C08375	C12H20O	(3Z,6Z,9Z)-3,6,9-Dodecatrien-1-ol; (Z,Z,Z)-3,6,9-Dodecatrien-1-ol	0	100
C08376	C31H64	Hentriacontane	0	250
C08377	C31H60O2	14,16-Hentriacontanedione; Hentriacontane-14,16-dione	0	262
C08378	C31H64O	Hentriacontan-1-ol; 1-Hentriacontanol	0	258
C08379	C31H62O	Hentriacontan-16-one; 16-Hentriacontanone	0	256
C08380	C7H14O	2-Heptanone; Heptan-2-one; Methyl n-amyl ketone	0	64
C08381	C26H54O	Hexacosan-1-ol; 1-Hexacosanol	0	218
C08382	C2H4S5	Lenthionine; 1,2,3,5,6-Pentathiepane	0	96
C08383	C4H8S2	Methyl allyl disulfide; Allyl methyl disulfide	0	64
C08384	C29H60	Nonacosane	0	234
C08385	C29H60O	(10S)-Nonacosan-10-ol; Ginnol	0	242
C08386	C29H58O	Nonacosan-10-one; Ginnone	0	240
C08387	C28H58O	Octacosan-1-ol; 1-Octacosanol; Octacosanol	0	234
C08388	C15H32	Pentadecane; n-Pentadecane	0	122
C08389	C3H6OS	Propanethial S-oxide; Thiopropanal S-oxide	0	48
C08390	C3H8S	Propane-1-thiol; Propanethiol; Propyl mercaptan	0	42
C08391	C3H8S	Propane-2-thiol; Isopropyl mercaptan; 2-Propanethiol	0	42
C08392	C30H62O	Triacontan-1-ol; 1-Triacontanol; Myricyl alcohol	0	250
C08393	C33H68	Tritriacontane	0	266
C08394	C33H64O2	Tritriacontane-16,18-dione; N-Tritriacontane-16,18-dione	0	278
C08395	C13H14	Aethusin; 2,8,10-Tridecatriene-4,6-diyne	0	92
C08396	C18H25NO	Anacyclin; (2E,4E)-N-(2-Methylpropyl)-2,4-tetradecadiene-8,10-diynamide	0	148
C08397	C12H8S2	5-(3-Buten-1-ynyl)-2,2'-bithiophene; 5-(3-Buten-1-ynyl)-2,2'-bithienyl	0	112
C08398	C12H8O	Capillin	0	88
C08399	C13H10O	Carlina oxide	0	96
C08400	C13H25NO10S3	Glucoalyssin; 5-Methylsulfinylpentyl glucosinolate	0	238
C08401	C13H25NO9S3	Glucoberteroin; 5-Methylthiopentyl glucosinolate	0	230
C08402	C17H22O2	Cicutoxin	0	140
