cid	formula	name	num_rgroup	electrons
C06563	C15H10O5	Genistein; 5,7,4'-Trihydroxyisoflavone	0	140
C06564	C14H21N3O6S	Penicillin N; Adicillin	0	190
C06565	C14H19N3O6S	Deacetoxycephalosporin C; DAOC	0	188
C06566	C16H22N4O9S	Cephamycin C	0	234
C06568	C15H20N4O8S	O-Carbamoyl-deacetylcephalosporin C	0	218
C06569	C15H20N4O9S	7a-Hydroxy-O-carbamoyl-deacetylcephalosporin C	0	226
C06570	C22H24N2O8	Tetracycline	0	234
C06571	C22H23ClN2O8	Chlortetracycline; 7-Chlorotetracycline; Aureomycin	0	250
C06575	C10H14	p-Cymene	0	74
C06576	C10H14O	p-Cumic alcohol	0	82
C06577	C10H12O	4-Isopropylbenzaldehyde; p-Cumic aldehyde; Cuminaldehyde	0	80
C06578	C10H12O2	p-Cumate	0	88
C06579	C10H14O4	cis-2,3-Dihydroxy-2,3-dihydro-p-cumate; cis-5,6-Dihydroxy-4-isopropylcyclohexa-1,3-dienecarboxylate	0	106
C06580	C10H12O4	2,3-Dihydroxy-p-cumate	0	104
C06581	C10H12O6	2-Hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate	0	120
C06582	C9H12O4	2-Hydroxy-6-oxo-7-methylocta-2,4-dienoate	0	98
C06584	C12H9Cl	4-Chlorobiphenyl; 1-Chloro-4-phenyl benzene; 4-Monochloro-biphenyl	0	98
C06585	C12H11ClO2	cis-2,3-Dihydro-2,3-dihydroxy-4'-chlorobiphenyl	0	116
C06586	C12H9ClO2	2,3-Dihydroxy-4'-chlorobiphenyl	0	114
C06587	C12H9ClO4	2-Hydroxy-6-oxo-6-(4'-chlorophenyl)-hexa-2,4-dienoate	0	130
C06588	C12H10	Biphenyl; Phenylbenzene; 1,1'-Biphenyl; 1,1'-Diphenyl	0	82
C06589	C12H12O2	cis-2,3-Dihydro-2,3-dihydroxybiphenyl; cis-3-Phenylcyclohexa-3,5-diene-1,2-diol; (1S,2R)-3-Phenylcyclohexa-3,5-diene-1,2-diol	0	100
C06593	C6H11NO	epsilon-Caprolactam	0	62
C06594	C6H3Cl3	1,2,4-Trichlorobenzene; Trichlorobenzene A	0	90
C06596	C6H5Cl5	gamma-Pentachlorocyclohexene	0	126
C06597	C6H4Cl4	1,3,4,6-Tetrachloro-1,4-cyclohexadiene	0	108
C06598	C6H5Cl3O	2,4,5-Trichloro-2,5-cyclohexadiene-1-ol; 1-Hydroxyl-2,4,5-trichloro-2,5-cyclohexadiene	0	100
C06599	C6H6Cl2O2	2,5-Dichloro-2,5-cyclohexadiene-1,4-diol; 1,4-Dihydroxyl-2,5-dichloro-2,5-cyclohexadiene	0	92
C06600	C6H4Cl2O2	2,5-Dichlorohydroquinone; 2,5-Dichloro-1,4-benzenediol	0	90
C06601	C6H5ClO2	Chlorohydroquinone; 1,4-Dihydroxyl-2-chlorobenzene; Chloroquinol	0	74
C06602	C6H4Cl2O	2,5-Dichlorophenol; 2,5-DCP	0	82
C06603	C6H6O4	cis,cis-4-Hydroxymuconic semialdehyde; 4-Hydroxymuconic semialdehyde	0	74
C06604	C10H14NO5PS	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP	0	152
C06605	C10H16NO3PS	Aminoparathion	0	138
C06606	C10H14NO6P	Paraoxon; O,O-Diethyl-O-p-nitrophenylphosphoric acid	0	144
C06607	C4H11O3PS	Diethylthiophosphoric acid; DETP	0	90
C06608	C4H11O4P	Diethylphosphoric acid; O,O-Diethylphosphoric acid	0	82
C06609	C3H4Cl2	trans-1,3-Dichloropropene; trans-3-Chloroallyl chloride	0	56
C06610	C3H4Cl2	cis-1,3-Dichloropropene	0	56
C06611	C3H5ClO	trans-3-Chloro-2-propene-1-ol; trans-3-Chloroallyl alcohol	0	48
C06612	C3H5ClO	cis-3-Chloro-2-propene-1-ol; cis-3-Chloroallyl alcohol	0	48
C06613	C3H3ClO	trans-3-Chloroallyl aldehyde; trans-3-Chloro-2-propenal	0	46
C06614	C3H3ClO2	trans-3-Chloroacrylic acid	0	54
C06615	C3H3ClO2	cis-3-Chloroacrylic acid	0	54
C06616	C36H65NO13	Erythromycin C	0	392
C06620	C16H22N2O14P2	dTDP-3,4-dioxo-2,6-dideoxy-D-glucose	0	274
C06622	C16H24N2O14P2	dTDP-4-oxo-2,6-dideoxy-L-glucose	0	276
C06624	C22H24N2O9	Oxytetracycline; Oxytetracycline anhydrous	0	242
C06625	C24H39N8O18P3S	Malonamoyl-CoA	0	444
C06626	C20H14ClNO8	4-Ketoanhydrochlortetracycline; 4-Ketoanhydro-7-chlorotetracycline; 4-Oxoanhydrochlortetracycline; 4-Dedimethylamine-4-oxo-anhydro-7-Cl-tetracycline	0	222
C06627	C20H15NO8	4-Keto-anhydrotetracycline; 4-Ketoanhydrotetracycline; 4-Keto-ATC; 4-Dedimethylamino-4-oxo-anhydrotetracycline	0	206
C06628	C20H15NO7	4-Hydroxy-6-methylpretetramide	0	198
C06629	C20H15NO6	6-Methylpretetramide	0	190
C06630	C28H50O10	3-O-alpha-Mycarosylerythronolide B; 3-alpha-L-Mycarosylerythronolide B; 4-(4,5-Dihydroxy-4,6-dimethyl-tetrahydro-pyran-2-yloxy)-14-ethyl-6,7,12-trihydroxy-3,5,7,9,11,13-hexamethyl-oxacyclotetradecane-2,10-dione	0	298
C06633	C36H65NO12	Erythromycin D	0	384
C06634	C37H65NO14	Erythromycin E	0	406
C06635	C21H38O7	Erythronolide B	0	220
C06636	C14H10Cl4	TDE; DDD; 1,1-Dichloro-2,2-bis(4'-chlorophenyl)ethane; Dichlorodiphenyldichloroethane	0	162
C06637	C14H9Cl3	1-Chloro-2,2-bis(4'-chlorophenyl)ethylene; DDMU	0	144
C06638	C14H11Cl3	1-Chloro-2,2-bis(4'-chlorophenyl)ethane; DDMS	0	146
C06639	C14H12Cl2O	2,2-Bis(4'-chlorophenyl)ethanol; DDOH	0	138
C06640	C14H10Cl2O2	Bis(4'-chlorophenyl)acetate; DDA	0	144
C06641	C13H10Cl2	Bis(4'-chlorophenyl)methane; DDM	0	122
C06642	C14H10Cl2	unsym-Bis(4'-chlorophenyl)ethylene; DDNU	0	128
C06644	C14H8Cl4O2	1,1-Dichloro-2-(dihydroxy-4'-chlorophenyl)-2-(4'-chlorophenyl)ethylene	0	176
C06645	C14H8Cl4O4	6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2E,4E,7E-trienoate	0	192
C06646	C9H5Cl3O2	2-(4'-Chlorophenyl)-3,3-dichloropropenoate	0	126
C06648	C7H5ClO	4-Chlorobenzaldehyde	0	72
C06649	C14H11Cl5O2	cis-2,3-Dihydrodiol 1,1,1-Trichloro-2,2-bis(4'-chlorophenyl)ethane; cis-2,3-Dihydrodiol DDT	0	196
C06650	C14H9Cl5O2	2,3-Dihydroxy 1,1,1-Trichloro-2,2-bis(4'-chlorophenyl)ethane; 2,3-Dihydroxy DDT	0	194
C06651	C14H9Cl5O4	6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8,8-tetrachloroocta-2E,4E-dienoate	0	210
C06653	C37H67NO12	Erythromycin B; Berythromycin	0	392
C06654	C20H18N2O7	4-Amino-anhydrotetracycline; 4-Amino-ATC; 4-Dedimethyl-6-dehydro-anhydrotetracycline	0	208
C06655	C9H18N4O4	L-N2-(2-Carboxyethyl)arginine; N2-(2-Carboxyethyl)-L-arginine	0	132
C06656	C9H16N4O3	Deoxyguanidinoproclavaminic acid; Deoxyguanidinoproclavaminate; Deoxyamidinoproclavaminate	0	122
C06657	C9H16N4O4	Guanidinoproclavaminic acid; Guanidinoproclavaminate; Amidinoproclavaminate	0	130
C06658	C8H14N2O4	Proclavaminic acid; Proclavaminate	0	108
C06659	C8H12N2O4	Dihydroclavaminic acid; Dihydroclavaminate	0	106
C06660	C8H10N2O4	Clavaminic acid; Clavaminate	0	104
C06661	C8H7NO5	Clavulanate-9-aldehyde	0	102
C06662	C8H9NO5	Clavulanic acid; Clavulanate	0	104
C06664	C11H16N2O4S	Thienamycin	0	144
C06669	C7H7NO3	(5R)-Carbapen-2-em-3-carboxylate; 1-Carbapen-2-em-3-carboxylic acid; (5R)-Carbapenem-3-carboxylic acid; (5R)-Carbapenem-3-carboxylate; (5R)-7-Oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate	0	80
C06670	C7H4Cl2O2	2,4-Dichlorobenzoate; 2,4-Dichlorobenzoic acid	0	96
C06671	C28H38Cl2N7O17P3S	2,4-Dichlorobenzoyl-CoA	0	486
C06672	C8H8O4	Vanillate; Vanillic acid; 4-Hydroxy-3-methoxybenzoate; 4-Hydroxy-3-methoxybenzoic acid	0	88
C06673	C13H10N2O5S	4-Carboxy-4'-sulfoazobenzene	0	158
C06674	C6H6O5S	4-Sulfocatechol	0	98
C06675	C6H6O7S	3-Sulfomuconate	0	114
C06676	C6H6O7S	4-Sulfolactone; 4-Carboxymethyl-4-sulfobut-2-en-4-olide; 4-Sulfomuconolactone	0	114
C06677	C7H8O3S	Toluene-4-sulfonate; Tosylate	0	90
C06678	C7H8O4S	4-Sulfobenzyl alcohol; 4-(Hydroxymethyl)benzenesulfonate	0	98
C06679	C7H6O4S	4-Sulfobenzaldehyde; 4-Formylbenzenesulfonate	0	96
C06680	C8H6O5	4-Hydroxyphthalate	0	94
C06689	C66H75Cl2N9O24	Vancomycin	0	760
C06691	C32H26O14	Actinorhodin; Actinorhodine	0	330
C06697	AsO3	Arsenite; Trisoxylatoarsine	0	60
C06701	H3PO3	Phosphonic acid; Phosphonate; Phosphorous acid; Phosphite	0	42
C06711	C13H10O	Fluoren-9-ol; 9-Fluorenol; 9-Hydroxyfluorene; Diphenylene carbinol	0	96
C06712	C13H8O	Fluoren-9-one; 9-Fluorenone	0	94
C06714	C28H46N7O20P3S	3-Hydroxypimeloyl-CoA; 3-Hydroxypimelyl-CoA	0	484
C06715	C28H44N7O20P3S	3-Oxopimeloyl-CoA; 3-Ketopimelyl-CoA	0	482
C06717	C17H30N2O12S	Mycothiol	0	258
C06718	C18H30N2O13S	S-Formylmycothiol	0	272
C06719	C6H8O3	Dihydrophloroglucinol	0	68
C06720	C8H10O4	1,6-Dihydroxy-5-methylcyclohexa-2,4-dienecarboxylate; 1,2-Dihydroxy-3-methylcyclohexa-3,5-dienecarboxylate	0	90
C06721	C12H10O2S	cis-1,2-Dihydroxy-1,2-dihydrodibenzothiophene	0	114
C06722	C12H8O2S	1,2-Dihydroxydibenzothiophene	0	112
C06723	C28H44N7O19P3S	6-Carboxyhex-2-enoyl-CoA; 2,3-Didehydro-pimeloyl-CoA	0	474
C06725	C10H9NO3	5,6-Dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline	0	100
C06726	C10H11NO3	5,6-Dihydroxy-3-methyl-2-oxo-1,2,5,6-tetrahydroquinoline	0	102
C06727	C8H12O2	cis-1,2-Dihydro-3-ethylcatechol; cis-2,3-Dihydroxy-2,3-dihydroethylbenzene; cis-3-Ethyl-cyclohexa-3,5-diene-1,2-diol	0	76
C06728	C8H10O2	3-Ethylcatechol; 2,3-Dihydroxyethylbenzene; 3-Ethyl-benzene-1,2-diol	0	74
C06729	C8H10O4	cis-1,2-Dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate; 4-Methylcyclohexa-3,5-diene-1,2-cis-diol-1-carboxylic acid	0	90
C06730	C7H8O2	4-Methylcatechol; 3,4-Dihydroxytoluene; 1,2-Dihydroxy-4-methylbenzene; 4-Methyl-1,2-benzenediol	0	66
C06731	C8H10O4	1,2-Dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate	0	90
C06732	C11H10N2O2	alpha,beta-Didehydrotryptophan	0	106
C06733	C30H42O	8'-apo-beta-Carotenol	0	230
C06734	C22H30O	14'-apo-beta-Carotenal	0	170
C06735	C2H5NO	Aminoacetaldehyde; 2-Aminoacetaldehyde	0	32
C06736	C35H60N7O17P3S	(E)-11-Tetradecenoyl-CoA; (11E)-Tetradecenoyl-CoA	0	516
C06737	C35H60N7O17P3S	(Z)-11-Tetradecenoyl-CoA; (11Z)-Tetradecenoyl-CoA	0	516
C06738	C9H8O3	cis-p-Coumarate	0	86
C06739	C15H18O8	4'-O-beta-D-Glucosyl-cis-p-coumarate	0	172
C06740	C32H42O14	Glucosyl-limonin; Limonin 17-beta-D-glucoside	0	346
C06742	C12H10O3S	2'-Hydroxybiphenyl-2-sulfinate; 2-(2-Hydroxyphenyl)benzenesulfinate	0	122
C06746	C10H13NO	N-(2-Phenylethyl)-acetamide; N-Acetylphenylethylamine; N-Acetyl-2-phenylethylamine	0	88
C06748	C3H9N	Isopropylamine; 2-Aminopropane; Monoisopropylamine; 2-Propanamine	0	34
C06749	C28H44N7O18P3S	6-Hydroxycyclohex-1-ene-1-carbonyl-CoA; 6-Hydroxycyclohex-1-enecarbonyl-CoA; 6-Hydroxycyclohex-1-ene-1-carboxyl-CoA	0	466
C06752	C2H4Cl2	1,2-Dichloroethane; Ethylene dichloride; Glycol dichloride; Dutch liquid	0	50
C06753	C2H5ClO	2-Chloroethanol; Ethylene chlorohydrin; Glycol chlorohydrin	0	42
C06754	C2H3ClO	Chloroacetaldehyde; 2-Chloroethanal	0	40
C06755	C2H3ClO2	Chloroacetic acid; Chloroethanoic acid	0	48
C06756	C8H10	p-Xylene; 1,4-Dimethylbenzene; p-Methyltoluene	0	58
C06757	C8H10O	4-Methylbenzyl alcohol; alpha-Hydroxy-p-xylene; 4-Tolylcarbinol	0	66
C06758	C8H8O	p-Tolualdehyde; p-Methylbenzaldehyde; 4-Methylbenzaldehyde; 4-Toluylaldehyde; p-Formyltoluene	0	64
C06760	C7H8O4	2-Hydroxy-5-methyl-cis,cis-muconic semialdehyde; (2E,4Z)-2-Hydroxy-5-methyl-6-oxohexa-2,4-dienoate	0	82
C06761	C6H8O3	(4E)-2-Oxohexenoic acid; 2-Oxohex-trans-4-enoate	0	68
C06762	C6H10O4	4-Hydroxy-2-oxohexanoic acid; 4-Hydroxy-2-oxohexanoate	0	78
C06771	C6H15NO3	Triethanolamine; Trolamine	0	82
C06772	C4H11NO2	Diethanolamine	0	58
C06789	C2Cl4	Tetrachloroethene; Perchloroethylene; PCE	0	80
C06790	C2HCl3	Trichloroethene; Trichloroethylene; TCE	0	64
C06791	C2H2Cl2	trans-1,2-Dichloroethene; trans-Acetylene dichloride	0	48
C06792	C2H2Cl2	cis-1,2-Dichloroethene; cis-Acetylene dichloride	0	48
C06793	C2H3Cl	Vinyl chloride; Chloroethylene	0	32
C06800	C17H12O6	Aflatoxin B1	0	162
C06809	C5H9NO3S	Acetylcysteine; N-Acetyl-L-cysteine	0	86
C06813	C6H5NO2	Nitrobenzene; Nitrobenzol	0	64
C06837	C9H7N7O2S	Azathioprine	0	142
C06868	C15H12N2O	Carbamazepine	0	124
C06876	C6H5NO	Nitrosobenzene	0	56
C06891	C6H8O5	D-2,3-Diketo 4-deoxy-epi-inositol; DKDI	0	84
C06892	C6H10O6	2-Deoxy-5-keto-D-gluconic acid; DKH; 5-Dehydro-2-deoxy-D-gluconate; 2-Deoxy-D-threo-hex-5-ulosonic acid	0	94
C06893	C6H11O9P	2-Deoxy-5-keto-D-gluconic acid 6-phosphate; 6-Phospho-5-dehydro-2-deoxy-D-gluconate; DKHP	0	134
C06899	C2H3Cl3O2	Chloral hydrate	0	82
C06986	C11H8O4	Spirodilactone	0	106
C06988	C6H6Cl6	beta-1,2,3,4,5,6-Hexachlorocyclohexane; beta-Hexachlorocyclohexane; beta-BHC; beta-Lindane	0	144
C06989	C6H6Cl4	delta-3,4,5,6-Tetrachlorocyclohexene; 3,4,5,6-Tetrachlorocyclohexene	0	110
C06990	C6H5Cl	Chlorobenzene; Monochlorobenzene; Benzene chloride; Phenyl chloride	0	58
C07024	C10H14N5O13P3	3'-Keto-3'-deoxy-ATP	0	258
C07027	C19H24N7O8P	N6,N6,O-Tridemethylpuromycin-5'-phosphate	0	266
C07028	C21H26N7O9P	N-Acetyl-N6,N6,O-tridemethylpuromycin-5'-phosphate	0	288
C07029	C22H28N7O9P	N-Acetyl-N6,O-didemethylpuromycin-5'-phosphate	0	296
C07030	C23H30N7O9P	N-Acetyl-O-demethylpuromycin-5'-phosphate	0	304
C07031	C23H29N7O6	N-Acetyl-O-demethylpuromycin	0	264
C07032	C24H31N7O6	N-Acetylpuromycin	0	272
C07044	CH4N2O2	Hydroxyurea; Hydroxycarbamide	0	40
C07047	C7H15Cl2N2O2P	Ifosfamide; Isophosphamide	0	136
C07054	C6H7N3O	Isoniazid	0	72
C07073	C14H22N2O	Lidocaine	0	128
C07075	C6H6Cl6	Lindane; gamma-Hexachlorocyclohexane; 1,2,3,4,5,6-Hexachlorocyclohexane; Benzene hexachloride; gamma-BHC	0	144
C07083	C8H8	Styrene; Phenylethylene	0	56
C07084	C8H10O2	Styrene-cis-2,3-dihydrodiol; cis-3-Ethenylcyclohexa-3,5-diene-1,2-diol	0	74
C07085	C8H8O2	3-Vinylcatechol	0	72
C07086	C8H8O2	Phenylacetic acid; Benzylformic acid; Phenylacetate; Benzeneacetic acid	0	72
C07087	C8H8O4	2-Hydroxy-6-oxoocta-2,4,7-trienoate	0	88
C07088	C8H7ClO3	4-Chlorophenoxyacetate; 4-CPA	0	96
C07089	C6H5ClO4	5-Chloro-2-hydroxymuconic semialdehyde	0	90
C07090	C5H4O2	Protoanemonin; 4-Methylenebut-2-en-4-olide; cis-4-Methylenebut-2-en-4-olide	0	50
C07091	C5H6O3	cis-Acetylacrylate	0	60
C07092	C6H4Cl2	1,4-Dichlorobenzene; p-Dichlorobenzene	0	74
C07093	C6H6Cl2O2	3,6-Dichloro-cis-1,2-dihydroxycyclohexa-3,5-diene	0	92
C07094	C6H4Cl2O2	3,6-Dichlorocatechol	0	90
C07095	C6H4Cl2O4	2,5-Dichloro-cis,cis-muconate	0	106
C07096	C6H4Cl2O	2,6-Dichlorophenol	0	82
C07097	C6H4Cl2O2	2,6-Dichlorohydroquinone	0	90
C07098	C6H3Cl3O	2,4,6-Trichlorophenol	0	98
C07099	C6H3Cl3O2	2,3,6-Trichlorohydroquinone	0	106
C07100	C8H5Cl3O3	2,4,5-Trichlorophenoxyacetic acid; 2,4,5-T	0	128
C07101	C6H3Cl3O	2,4,5-Trichlorophenol	0	98
C07102	C6H5ClO3	5-Chloro-1,2,4-trihydroxybenzene	0	82
C07103	C6H4O3	2-Hydroxy-1,4-benzoquinone; Hydroxybenzoquinone	0	64
C07108	C26H29NO	Tamoxifen	0	200
C07111	C8H10	Ethylbenzene; Phenylethane; Ethylbenzol; Ethylenzene	0	58
C07112	C8H10O	1-Phenylethanol; Methylphenyl carbinol; alpha-Methylbenzyl alcohol	0	66
C07113	C8H8O	Acetophenone; 1-Phenylethanone; Phenyl methyl ketone; Acetylbenzene; Methyl phenyl ketone	0	64
C07114	C9H8O3	3-Oxo-3-phenylpropanoate; Benzoylacetate; 3-Oxo-3-phenylpropionate; 3-Oxo-3-phenylpropionic acid	0	86
C07118	C30H42N7O18P3S	Benzoyl acetyl-CoA; Benzoyl acetyl coenzyme A	0	476
C07123	C8H10O4	2-Hydroxy-6-oxo-octa-2,4-dienoate	0	90
C07130	C7H8N4O2	Theophylline; 1,3-Dimethylxanthine	0	94
C07160	C31H48N7O18P3S	[(1R)-2,2,3-Trimethyl-5-oxocyclopent-3-enyl]acetyl-CoA; 2-Oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA; 2-Oxo-delta3-4,5,5-trimethylcyclopentenylacetyl coenzyme A	0	488
C07185	C8H16O2	Valproic acid	0	80
C07189	C8H8O2	2-Hydroxyacetophenone; omega-Hydroxyacetophenone	0	72
C07208	C8H10	m-Xylene; 1,3-Dimethylbenzene; 1,3-Xylene	0	58
C07209	C8H8O	3-Methylbenzaldehyde; m-Tolualdehyde	0	64
C07211	C8H8O2	m-Methylbenzoate; m-Toluic Acid; beta-Bethylbenzoic acid; m-Toluylic acid	0	72
C07212	C8H10	o-Xylene; o-Dimethylbenzene; o-Methyltoluene	0	58
C07213	C8H10O	2-Methylbenzyl alcohol	0	66
C07214	C8H8O	2-Methylbenzaldehyde; o-Toluic aldehyde; 2-Formyltoluene; o-Tolualdehyde	0	64
C07215	C8H8O2	o-Toluate; o-Methylbenzoate; o-Toluic Acid; 2-Methylbenzoic acid	0	72
C07216	C8H10O	3-Methylbenzyl alcohol	0	66
C07271	C10H16O	Limonene-1,2-epoxide; Limonene oxide; (4R)-Limonene-1,2-epoxide	0	84
C07272	C4H3NO2	Maleimide; 2,5-Pyrroledione	0	50
C07276	C10H18O2	Limonene-1,2-diol; (1S,2S,4R)-Limonene-1,2-diol; (1S,2S,4R)-Menth-8-ene-1,2-diol	0	94
C07277	C16H26N2O15P2	dTDP-D-fucose; dTDP-alpha-D-fucopyranose	0	286
C07278	C14H25NO11	beta-D-Galactosyl-(1->3)-N-acetyl-D-galactosamine; beta-D-Galactopyranosyl-(1->3)-N-acetyl-D-galactosamine	0	204
C07287	C8H14O	Sulcatone; Methylheptenone; 6-Methylhept-5-en-2-one; 6-Methyl-5-hepten-2-one	0	70
C07288	C8H16O	Sulcatol; 6-Methylhept-5-en-2-ol; 6-Methyl-5-hepten-2-ol	0	72
C07294	CH5AsO3	Methylarsonate; Methylarsonic acid; MAA	0	68
C07295	CH5AsO2	Methanearsonous acid; Methylarsonite	0	60
C07296	C37H66N7O17P3S	4,8,12-Trimethyltridecanoyl-CoA	0	534
C07297	C40H70N7O18P3S	3-Oxopristanoyl-CoA	0	564
C07301	C8H9NO2	(R)-Mandelamide	0	80
C07303	C31H46N7O20P3S	4-Hydroxy-3-methoxyphenyl-beta-hydroxypropanoyl-CoA; 4-Hydroxy-3-methoxyphenyl-beta-hydroxypropionyl-CoA; 3-Hydroxy-3-(4-hydroxy-3-methoxyphenyl)propionyl-CoA	0	502
C07304	C25H33NO11	Deacetylisoipecoside	0	278
C07307	C25H33NO11	Deacetylipecoside	0	278
C07308	C2H7AsO2	Cacodylate; Dimethylarsinate	0	68
C07326	C6H12O5	1,5-Anhydro-D-glucitol; 1,5-Anhydro-D-sorbitol; 1,5-Anhydroglucitol	0	88
C07328	C5H12O	3-Methylbutanol; Isoamyl alcohol; Isopentyl alcohol	0	50
C07329	C5H10O	3-Methylbutanal; Isovaleraldehyde	0	48
C07330	C5H8O	3-Methyl-2-butenal; 3-Methylbut-2-enal; 3,3-Dimethyl-acrylaldehyde; Senecialdehyde; Prenal	0	46
C07331	COS	Carbonyl sulfide	0	30
C07335	C4H8NO7P	2-Amino-3-oxo-4-phosphonooxybutyrate; L-2-Amino-3-oxo-4-phosphonooxybutyrate; (2S)-2-Amino-3-oxo-4-phosphonooxybutanoate	0	110
C07338	C18H32O4	(9Z,12Z)-(11S)-11-Hydroperoxyoctadeca-9,12-dienoic acid; (9Z,12Z)-(11S)-11-Hydroperoxyoctadeca-9,12-dienoate	0	172
C07343	C41H74N7O18P3S	2-Hydroxyphytanoyl-CoA	0	574
C07344	C20H24N2O3	3-Hydroxyquinine	0	182
C07345	C5H14NO2	Betaine aldehyde hydrate	0	66
C07347	C26H38N7O17P3S2	Thiophene-2-carbonyl-CoA	0	456
C07348	C26H38N7O18P3S2	5-Hydroxythiophene-2-carbonyl-CoA	0	464
C07349	C27H24N4O3	3'-Demethylstaurosporine; 3'-Demethoxy-3'-hydroxystaurosporine	0	238
C07350	C11H14O4	Phlorisovalerophenone; 3-Methyl-1-(2,4,6-trihydroxyphenyl)butan-1-one	0	112
C07354	C18H32O4	(7S,8S)-DiHODE; (9Z,12Z)-(7S,8S)-Dihydroxyoctadeca-9,12-dienoic acid; (7S,8S,9Z,12Z)-7,8-Dihydroxyoctadeca-9,12-dienoate	0	172
C07394	C47H51NO14	Paclitaxel	0	452
C07446	C6H5NO2	Isonicotinic acid	0	64
C07447	C2H6N2O	Acetylhydrazine	0	40
C07475	C22H27NO2	Lobeline; (-)-Lobeline	0	182
C07478	C7H8O5	2-Hydroxy-5-methyl-cis,cis-muconate	0	90
C07479	C7H8O5	2-Oxo-5-methyl-cis-muconate	0	90
C07480	C7H8N4O2	Theobromine; 3,7-Dimethylxanthine	0	94
C07481	C8H10N4O2	Caffeine; 1,3,7-Trimethylxanthine	0	102
C07490	C2H3Cl3O	Trichloroethanol; 2,2,2-Trichloroethanol	0	74
C07492	C15H12N2O2	Oxcarbazepine	0	132
C07493	C15H14N2O2	10-Hydroxycarbazepine; 10-Hydroxycarbamazepine; GP 47779	0	134
C07495	C15H14N2O3	Dihydroxycarbazepine; 10,11-Dihydro-10,11-dihydroxy-5H-dibenzazepine-5-carboxamide; 10,11-Dihydroxycarbamazepine	0	142
C07496	C15H12N2O2	Carbamazepine-10,11-epoxide; Carbamazepine epoxide	0	132
C07501	C11H14N2O4	Felbamate	0	126
C07535	C20H12	Benzo[a]pyrene; Benzpyrene	0	132
C07565	C8H9NO	Acetanilide; N-Phenylacetamide; N-Acetylarylamine	0	72
C07572	C20H21FN2O	Citalopram	0	172
C07585	C8H9N3O2	N-Acetylisoniazid; (N)1-Acetylisoniazid	0	94
C07635	C19H30O2	Epiandrosterone	0	160
C07639	C15H12I3NO4	3,3',5'-Triiodo-L-thyronine; 3,3',5'-Triiodothyronine; Reverse triiodothyronine; rT3	0	300
C07643	C7H15Cl2N2O3P	4-Hydroxycyclophosphamide	0	144
C07644	C7H13Cl2N2O3P	4-Ketocyclophosphamide	0	142
C07645	C7H15Cl2N2O3P	Aldophosphamide	0	144
C07646	C7H15Cl2N2O4P	Carboxyphosphamide; Carboxycyclophosphamide	0	152
C07647	C4H11Cl2N2O2P	Phosphoramide mustard; Phosphamide mustard	0	114
C07648	C5H5N5S	Thioguanine	0	86
C07649	C4H3FN2O2	5-FU; Fluorouracil; 5-Fluorouracil	0	66
C07712	C27H44O3	Secalciferol; 24(R),25-Dihydroxyvitamin D3	0	230
C07715	C13H10	Fluorene; Diphenylenemethane; 2,2'-Methylenebiphenyl	0	88
C07717	C13H10O2	3,4-Dihydroxyfluorene	0	104
C07718	C13H10O4	2-Hydroxy-4-(1-oxo-1,3-dihydro-2H-inden-2-ylidene)-but-2-enoic acid	0	120
C07719	C10H8O2	2-Formyl-1-indanone	0	84
C07720	C9H8O2	3-Hydroxy-1-indanone	0	78
C07721	C13H12O2	(+)-(3S,4R)-cis-3,4-Dihydroxy-3,4-dihydrofluorene	0	106
C07722	C13H10O3	3,4-Dihydroxy-3,4-dihydro-9-fluorenone	0	112
C07723	C13H8O2	4-Hydroxy-9-fluorenone	0	102
C07724	C13H10O2	1,2-Dihydroxyfluorene	0	104
C07725	C13H10O4	2-Hydroxy-4-(2-oxo-1,3-dihydro-2H-inden-1-ylidene)but-2-enoic acid	0	120
C07726	C10H8O2	1-Formyl-2-indanone	0	84
C07727	C9H8O	2-Indanone; 2H-Inden-2-one, 1,3-dihydro-	0	70
C07728	C9H8O2	3-Isochromanone; 1,4-Dihydro-3H-2-benzopyran-3-one	0	78
C07729	C12H8O	Dibenzofuran; Diphenylene oxide	0	88
C07731	C12H10O5	2-Hydroxy-6-oxo-6-(2-hydroxyphenyl)-hexa-2,4-dienoate	0	122
C07732	C12H8O2	Dibenzo-p-dioxin	0	96
C07733	C12H10O4	2,2',3-Trihydroxydiphenylether	0	114
C07734	C12H10O6	2-Hydroxy-6-oxo-6-(2-hydroxyphenoxy)-hexa-2,4-dienoate	0	130
C07756	C10H12N2O5S	7-Aminocephalosporanic acid; 7-Aminocephalosporinic acid; 7-ACA; (7R)-7-Aminocephalosporanate	0	142
C07836	C7H15O10P	D-glycero-beta-D-manno-Heptose 7-phosphate	0	152
